@RELATION 'derisi0.names'

@ATTRIBUTE g1                                      numeric
@ATTRIBUTE g1_bkg                                  numeric
@ATTRIBUTE r1                                      numeric
@ATTRIBUTE f1                                      numeric
@ATTRIBUTE r2                                      numeric
@ATTRIBUTE r2_bkg                                  numeric
@ATTRIBUTE r3                                      numeric
@ATTRIBUTE r3_bkg                                  numeric
@ATTRIBUTE r4                                      numeric
@ATTRIBUTE r5                                      numeric
@ATTRIBUTE g6                                      numeric
@ATTRIBUTE g6_bkg                                  numeric
@ATTRIBUTE r6                                      numeric
@ATTRIBUTE g7                                      numeric
@ATTRIBUTE g7_bkg                                  numeric
@ATTRIBUTE r7                                      numeric
@ATTRIBUTE g3_ratio                                numeric
@ATTRIBUTE g4_ratio                                numeric
@ATTRIBUTE g7_ratio                                numeric
@ATTRIBUTE r1_ratio                                numeric
@ATTRIBUTE r3_ratio                                numeric
@ATTRIBUTE r6_ratio                                numeric
@ATTRIBUTE r7_ratio                                numeric
@ATTRIBUTE g3dashbkg                               numeric
@ATTRIBUTE g6dashbkg                               numeric
@ATTRIBUTE g7dashbkg                               numeric
@ATTRIBUTE r1dashbkg                               numeric
@ATTRIBUTE r2dashbkg                               numeric
@ATTRIBUTE r3dashbkg                               numeric
@ATTRIBUTE r5dashbkg                               numeric
@ATTRIBUTE r6dashbkg                               numeric
@ATTRIBUTE r7dashbkg                               numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
5146,1986,4505,0,6356,1272,3382,893,2921,3298,4414,2165,3678,3149,920,2815,1.05,1.32,1.05,1.11,0.95,1.01,0.95,2610,2249,2229,3493,5084,2489,2111,2282,2119,01/03/01@01/04@02/45
3605,2482,1943,0,2109,1397,2417,1331,2338,1617,4040,2534,6277,2513,1402,6386,0.81,1.27,0.23,0.69,1.23,3.03,4.35,881,1506,1111,774,712,1086,636,4546,4837,01/06@01/20/17/01@20/01/03@20/09/03
3390,2047,2510,0,2835,1403,3148,1154,1687,1604,2677,2008,2084,2300,849,1151,1.05,1.61,2.75,1.09,0.95,0.94,0.36,2087,669,1451,1463,1432,1994,541,632,527,11/02/01@11/02/03/01
8544,2212,7317,0,13725,3108,5937,1463,6615,4954,9671,2690,6878,5846,1422,4089,1.09,1.3,1.47,0.96,0.92,0.72,0.68,4886,6981,4424,6085,10617,4474,3975,5051,3012,11/04/03/01@14/10@16/03/03@20/09/07
3422,2419,1841,0,2122,1233,2403,1145,1469,2030,3258,2219,6570,1615,942,5706,0.74,1.08,0.13,0.67,1.35,5,7.69,932,1039,673,674,889,1258,960,5145,5002,01/05@02/11@02/13@02/16/03@20/01/15@42/16
4192,1967,3264,0,5268,1177,3112,881,2952,3675,3873,2104,3030,2578,889,2104,0.87,0.92,1.16,1,1.15,0.98,0.86,1935,1769,1689,2219,4091,2231,2418,1728,1452,14/07/11@16/01
7618,2432,5586,0,4779,1466,3348,1127,3646,4134,6380,2355,4014,4133,1618,2260,1.11,1.28,1.99,0.85,0.9,0.65,0.5,2469,4025,2515,4446,3313,2221,2902,2600,1266,99
5289,2393,3815,0,3535,1339,2451,990,2660,2962,4358,2325,2988,3237,1078,1833,1.11,1.28,2.04,0.91,0.9,0.81,0.49,1616,2033,2159,2635,2196,1461,1772,1642,1060,99
4902,2043,4632,0,4494,1293,4484,1123,3160,3126,3363,2132,2707,3201,832,2066,0.97,1.03,1.66,1.25,1.03,0.98,0.6,3258,1231,2369,3592,3201,3361,1654,1211,1428,10/01/03@10/01/05@10/01/09/05@11/02/03@16/01
5768,2499,4693,0,3813,1484,8552,1545,7709,3150,5747,2474,8139,5277,1832,4480,0.87,0.88,1.07,1.05,1.15,1.96,0.93,6116,3273,3445,3459,2329,7007,2055,6400,3222,01/04@01/05/07@01/06@16/19/03@32/01
10756,2554,9792,0,6711,1630,10683,1710,9361,4777,9557,2656,6377,7498,1433,4829,0.93,1.16,1.62,1.04,1.08,0.65,0.62,8338,6901,6065,8548,5081,8973,3739,4511,3749,01/06/06/11@16/21/07@34/05/01
3388,1986,2632,0,2675,1293,2348,1010,1557,2848,3057,2190,2589,1920,828,1700,1.04,1.38,1,1.14,0.96,1.2,1,1387,867,1092,1601,1382,1338,1494,1041,1097,11/02/03/04@32/01/04
7176,1936,7092,0,6485,1268,6841,1057,4875,4493,4602,2214,4825,3446,853,3584,0.76,1,0.88,1.15,1.32,1.35,1.14,4398,2388,2593,6055,5217,5784,3368,3242,2955,11/04/03/01@12/04@14/01@14/04@14/07@16/01@16/02@16/03/03@16/19@30/05@32/01/11@36/20/18@40/01/03@40/10/02
3559,1811,2726,0,3487,1061,1950,764,1714,2655,3529,2038,2846,2228,795,1843,1.08,1.32,1.11,1.03,0.93,1,0.9,1280,1491,1433,1810,2426,1186,1420,1486,1292,10/01/05/01@10/01/05/03/03@32/01/09
3510,1829,2789,0,3006,1302,2926,1001,1916,2115,3139,2098,2683,2183,783,1780,0.79,1.12,1.17,1.11,1.27,1.14,0.85,1523,1041,1400,1864,1704,1925,987,1187,1200,14/04@18/02/03@20/09/07@20/09/13
4548,2275,3461,0,3411,1658,4329,1728,3552,2820,4754,2708,4657,3210,1418,2341,1.13,1.05,1.34,1.02,0.88,1.32,0.75,2931,2046,1792,2331,1753,2601,1704,2703,1337,10/03/01/01/01@11/02/03/01/01@11/02/03/04
3690,1917,2896,0,3190,1243,2436,984,1674,2486,3487,2171,2931,1934,807,1535,1.05,1.37,1.19,1.1,0.95,1.04,0.84,1530,1316,1127,1944,1947,1452,1126,1367,947,01/01/03/05@01/01/13@01/02/07@11/02/03/01@11/02/03/04@18/02/09@20/09/16/09/03
4726,1739,4096,0,5298,1658,7783,1584,13358,6303,6957,2611,15807,5066,1287,15522,0.95,0.49,0.26,1.02,1.05,3.23,3.85,5885,4346,3779,3053,3640,6199,5119,13874,14360,01/05/02/04@01/05/02/07@02/19@18/02/01@32/01
4577,1776,3513,0,4200,1059,2115,716,2113,3316,5218,2048,2845,2908,793,2030,1.21,1.46,1.48,0.93,0.83,0.49,0.68,1699,3170,2115,2589,3141,1399,2213,1540,1427,14/07/05@14/13/01@16/01
3244,2186,1819,0,2554,1316,1975,936,1623,1868,3492,2124,3402,2170,1020,2120,0.81,1.07,0.92,0.69,1.23,1.45,1.09,842,1368,1150,735,1238,1039,711,1989,1246,01/04@11/02/03/04@14/07/03
2846,1811,1801,0,2251,1075,1411,758,1141,2639,3194,2002,2761,1466,751,1464,0.77,1.21,0.8,0.85,1.3,1.2,1.25,506,1192,715,882,1176,653,1508,1431,892,99
3850,1801,3056,0,3974,1086,2537,711,2081,3683,3855,1944,3842,2174,735,1998,0.81,1.1,1,1.06,1.23,1.33,1,1482,1911,1439,2169,2888,1826,2497,2550,1439,01/05@10/03/01@14/07/02/02@20/09/16/02@42/01@43/01/03/09
3690,2252,2475,0,3180,1297,2945,994,1970,2228,3437,2137,2865,2274,1131,1617,0.79,1.2,1.39,0.99,1.27,1.15,0.72,1538,1300,1143,1419,1883,1951,1012,1498,823,20/01/27@20/03/25@20/09/16@32/07
4942,2254,3448,0,3148,1537,5136,1762,4294,2945,4713,2740,8655,3128,1207,8502,1.17,0.9,0.25,0.86,0.85,3.33,4,3953,1973,1921,2320,1611,3374,1852,6673,7538,02/11@02/13/03@02/16/01@20/01/15@42/16
2992,1858,2295,0,2472,1318,2398,911,2000,2387,3229,2076,3401,1762,806,1818,0.69,0.97,0.79,1.16,1.45,1.56,1.27,1019,1153,956,1326,1154,1487,1147,1813,1208,01/04/04@16/01@16/19/05@20/01/01/07/07@30/01/05/05/01@40/10/02
4454,2225,3407,0,3322,1663,9685,1734,4014,1691,4947,2559,4143,3934,1362,2328,0.64,1.18,1.87,1.02,1.56,0.95,0.53,5114,2388,2572,2279,1659,7951,640,2268,1372,01/06/05@01/06/06/11@02/11@02/13@16/21/01@16/21/05@16/21/07@20/01/15
5926,1882,6040,0,5307,1250,3884,910,3265,6335,6842,2125,7017,3390,903,2840,0.99,1.32,1.15,1.25,1.01,1.15,0.87,2938,4717,2487,5065,4057,2974,4552,5393,2159,14/01@14/07@20/01/15
8913,2243,7168,0,8055,1400,4408,1009,5277,4989,7864,2283,3698,5603,2081,3258,1.43,1.38,1.87,0.9,0.7,0.4,0.53,4864,5581,3522,6020,6655,3399,3614,2224,1882,12/04/01@42/16
5332,2234,4571,0,5609,1634,5111,1587,3898,1969,4885,2559,3524,4057,1217,2723,1.18,1.39,1.57,1.1,0.85,0.74,0.64,4145,2326,2840,3413,3975,3524,853,1711,1812,11/02/03/04@30/01@43/01/03/05
2529,1791,1476,0,1687,1162,1219,797,1366,2722,2861,2026,2525,1226,742,1189,0.85,1.23,0.78,0.75,1.18,1.12,1.28,360,835,484,551,525,422,1029,937,620,20/09/07/27@43/01/03/09
3088,2346,1732,0,2006,1609,2209,1516,1667,1411,2866,2470,2604,1601,1082,1428,0.78,0.96,0.85,0.78,1.28,1.79,1.18,544,396,519,580,397,693,476,712,610,14/04
6307,2284,5504,0,4911,1707,5297,1569,4793,2562,5040,2348,4580,4114,1199,2937,0.96,1.04,1.48,1.08,1.04,1.03,0.68,3566,2692,2915,4317,3204,3728,1458,2785,1967,01/01/05/01/02@01/05@01/07/01
3843,2146,2630,0,3217,1376,2461,903,2121,2893,3505,2254,3153,2208,1206,1833,1.08,1.2,1.09,0.94,0.93,1.28,0.92,1688,1251,1002,1607,1841,1558,1611,1606,923,99
4306,2152,2887,0,3242,1435,2359,1003,2290,2894,3798,2297,3299,2519,1356,2096,1.1,1.11,1.18,0.85,0.91,1.18,0.85,1490,1501,1163,1836,1807,1356,1558,1764,987,99
4235,2146,2897,0,3286,1433,2283,1054,2127,2706,3892,2329,2813,2426,1286,1590,1.18,1.25,1.71,0.88,0.85,0.84,0.58,1445,1563,1140,1835,1853,1229,1354,1315,668,99
5980,2764,3955,0,2344,1285,2631,1184,3528,4851,4931,2379,5030,2256,1020,1499,1.2,1.22,1.53,0.81,0.83,1.35,0.65,1742,2552,1236,2607,1059,1447,3756,3458,809,11/02/03/01/07@11/02/03/04@18/02/09
3376,2133,2125,0,2557,1614,2362,1507,1696,1955,3200,2372,2425,1669,961,1340,1.07,1.11,1.09,0.84,0.93,0.84,0.92,916,828,708,1046,943,855,887,693,650,01/01/03/05@01/01/13@01/02/07@11/02/03/01@11/02/03/04@16/03/01
5245,2028,4461,0,6456,1385,3843,900,3880,4281,4357,2202,3131,3325,925,2088,0.96,0.99,1.64,1.06,1.04,0.81,0.61,2815,2155,2400,3428,5071,2943,3002,1756,1466,01/04@02/11@02/13/03@14/04@14/10@16/01@20/01/01/01@20/01/15@20/03/22@20/09/13@34/01/01/03
11421,1999,11553,0,13994,1400,8769,1004,6719,6566,8982,2239,3706,8570,975,2665,1.14,1.73,3.78,1.11,0.88,0.34,0.26,8853,6743,7595,10521,12594,7765,5396,2288,2007,01/20/19/01@01/20/35/01/01@20/01/01/01/01/01@20/03@20/09/18@32/05/01/03/03@34/01/01/01
4397,2674,2718,0,2170,1211,1844,953,1712,2289,3825,2238,2453,2381,1386,1918,1.29,1.25,1.22,0.83,0.78,0.73,0.82,1150,1587,995,1439,959,891,1247,1160,816,43/01/03/05@43/01/03/09
7161,2071,7666,0,7189,1503,5785,1342,4092,3492,5352,2160,4255,5094,999,3841,1.09,1.19,1.32,1.28,0.92,0.85,0.76,4849,3192,4095,6534,5686,4443,2151,2697,3103,99
6318,2590,4510,0,2872,1435,4593,1472,4724,3253,4962,2463,4127,3938,1194,2422,1.35,1.35,1.69,0.86,0.74,0.96,0.59,4202,2499,2744,3216,1437,3121,2173,2411,1624,02/13
3641,2058,2644,0,2766,1475,2545,1241,1815,2179,2860,2134,2077,1747,863,1498,0.99,0.99,1.03,0.96,1.01,0.76,0.97,1291,726,884,1527,1291,1304,966,551,857,10/03/01/01/09@10/03/04/03
4129,2024,3155,0,2338,1270,1639,890,1617,2296,2862,2040,4815,1637,881,4270,0.6,0.86,0.21,1.02,1.67,4.17,4.76,452,822,756,2150,1068,749,1156,3452,3587,01/03/16@02/13/03
3643,1897,2843,0,4206,1166,2934,868,2537,3005,3299,2028,2630,2339,924,1748,0.79,1.08,1.33,1.05,1.27,1.05,0.75,1624,1271,1415,1832,3040,2066,1766,1339,1065,14/04@20/09/01
3612,2494,2119,0,2163,1440,3640,1283,2264,1762,3459,2400,3427,2206,1202,1672,0.74,1.14,1.2,0.85,1.35,1.64,0.83,1749,1059,1004,954,723,2357,634,1747,840,43/01/03/05
3212,2401,1700,0,1782,1443,2327,1380,1796,1677,3117,2320,3048,1689,1295,1539,0.82,0.89,0.59,0.64,1.22,1.75,1.69,777,797,394,518,339,947,628,1400,671,01/04@01/06@10/03/01@14/07/03@20/09/18/09/01@30/01
4108,2031,3300,0,3885,1382,4133,1126,6592,5684,3140,2127,10806,2808,844,13139,0.61,0.3,0.16,1.1,1.64,9.09,6.25,1838,1013,1964,2278,2503,3007,4363,9218,12436,01/04@01/05/02/04@01/05/02/07@01/05/09/04@01/05/09/07@02/01@02/07@02/19@14/13@16/07@34/07@40/01
4561,2347,2883,0,2526,1266,2581,1046,2337,3058,3472,2109,3116,2421,1100,2098,1.02,1.26,1.12,0.83,0.98,1.33,0.89,1559,1363,1321,1826,1260,1535,1833,1813,1176,11/02/03/01@11/02/03/04
2902,1827,1855,0,2895,1148,1722,788,1509,2274,2987,1989,2766,1694,795,1576,0.87,1.06,0.92,0.87,1.15,1.45,1.09,813,998,899,933,1747,934,1012,1445,975,01/05/13/03@01/07/01@01/07/04
6074,2012,4636,0,4826,1485,3539,1023,2280,2515,4645,2344,2683,3386,813,1519,1.12,1.89,2.84,0.88,0.89,0.45,0.35,2829,2301,2573,3579,3341,2516,1446,1047,905,11/04/01@12/01@42/01
3664,2279,2430,0,3268,1452,2588,1007,2796,2830,3471,2053,4478,2519,1126,3980,1.06,0.87,0.49,0.97,0.94,2.17,2.04,1668,1418,1393,1341,1816,1581,1672,3108,2833,01/04@01/05/03@10/01/05/01@10/03/01/01/11@10/03/02@11/02/03/04@14/07/03@14/13@16/01@16/19/03@18/01/01@18/02/01@30/01/05/01/06@30/05/02/20@32/01@34/11/03/07@40/01/03@40/10/02/01@43/01/03/09
6965,2272,6270,0,8521,1505,9491,1067,6206,8331,5195,1853,6320,5458,1350,11739,0.69,0.92,0.41,1.11,1.45,1.49,2.44,5793,3342,4108,5191,7016,8424,7117,5013,9921,02/11@02/13/03@02/16/01@20/01/15@42/16
3713,1809,2888,0,3123,1286,6608,964,2582,2393,3439,2060,4289,2151,764,2501,0.73,1.02,0.72,1.04,1.37,1.96,1.39,4104,1379,1387,1979,1837,5644,1266,2701,1926,14/07
2836,1855,1824,0,2196,1264,1902,981,1427,1825,2996,2147,2778,1542,757,1548,0.83,1.37,0.81,0.93,1.2,1.39,1.23,766,849,785,911,932,921,783,1182,973,14/01@14/07/11@14/13/01@43/01/03/09
3247,2183,1774,0,2023,1387,1564,939,1633,2166,2826,1930,2548,1645,1038,1715,1.03,0.98,0.7,0.64,0.97,1.35,1.43,645,896,607,677,636,625,971,1211,866,14/07/11/01@14/13/04
3896,1831,3240,0,4073,1140,2350,766,2545,5817,3822,2021,23855,2154,740,7299,0.87,0.74,0.21,1.14,1.15,12.5,4.76,1378,1801,1414,2337,2933,1584,4458,22367,6722,01/01/03/02/02@01/01/03/03/01@01/01/05/01/02@01/01/09/04/01@01/01/09/05@01/01/11@01/02@01/05/06/07@01/05/11/07/01@01/06/06@01/07/01@01/20/05@01/20/17/01@01/20/31@02/11@02/13@02/16/01@02/45@16/13@16/21/07@20/01/15@32/01/01@32/01/03@32/05/01@32/05/03@32/07/03@32/07/09@42/16
3158,1827,2140,0,2294,1257,1675,858,1489,3148,3572,2115,4173,1737,887,1956,0.96,1.23,0.67,0.91,1.04,1.75,1.49,784,1457,850,1210,1037,817,1623,2537,1270,01/04@11/04/03/03
2984,1732,2105,0,2382,1217,1692,911,1369,2772,3479,2212,3403,1477,839,1521,0.98,1.43,0.72,0.94,1.02,1.32,1.39,768,1267,638,1184,1165,781,1267,1665,888,11/02/03/01@11/02/03/04
5473,2363,4198,0,3642,1781,5988,1576,4241,2243,5045,2684,4600,4008,1212,2718,1.14,1.23,1.51,0.95,0.88,1.15,0.66,5009,2361,2796,2968,1861,4412,1231,2715,1849,20/09/07/27@20/09/16@40/01@42/04@43/01/03/05
21137,1825,21767,0,20104,1202,9906,911,12084,22449,14628,2118,20927,8307,823,16709,1.19,1.09,0.47,1.08,0.84,1.54,2.13,10749,12510,7484,20854,18902,8995,20721,19251,16077,01/04@02/19@10/03/02@14/01@16/01@16/19/03@32/01/05@34/11/03/07@43/01/03/09
2892,2024,1725,0,2249,1232,1292,847,1229,1702,2914,1785,1840,1421,804,1011,1.24,1.34,1.47,0.85,0.81,0.62,0.68,554,1129,617,733,1017,445,694,701,421,01/01/09/01/01@01/01/09/01/02@01/01/09/02/01@01/01/09/02/02@01/02@01/05/05/07@01/07@16/21/17
3289,2150,1958,0,2842,1338,2140,932,1965,2236,3327,2222,3631,2191,1166,2625,0.73,0.9,0.68,0.8,1.37,1.96,1.47,880,1105,1025,908,1504,1208,1154,2176,1498,12/01/01@42/16
3005,1639,2089,0,2389,1098,1565,677,1382,5898,4568,2052,8459,1604,756,2148,0.71,0.98,0.55,0.94,1.41,2.78,1.82,630,2516,848,1293,1291,888,4628,6986,1547,14/04@20/01/10@20/09/07/05@20/09/07/27
4262,1650,3002,0,4543,1098,1573,673,1560,5124,6060,2064,2448,2131,739,1263,1.39,1.53,2.14,0.83,0.72,0.26,0.47,1253,3996,1392,2180,3445,900,3886,1049,651,10/01/03@10/03/01/01@18/02/01@34/11/03/07@40/01@42/04@43/01/03/05
4750,2348,3774,0,3219,1690,7321,1649,3262,1890,3942,2554,3639,3123,1118,2582,0.97,1.18,1.13,1.08,1.03,1.27,0.88,5502,1388,2005,2582,1529,5672,804,1763,1781,10/03/01@42/01
22570,2792,23823,0,8561,1263,15929,1176,28932,29838,19945,2495,10301,9797,1030,4174,0.74,1.03,2.55,1.14,1.35,0.5,0.39,10902,17450,8767,22402,7298,14753,28692,8681,3436,01/04@01/05/02/04@01/05/02/07@01/05/25@02/01/03@16/17/07@16/19/03
4033,2137,3453,0,3588,1693,6154,1306,2304,1578,3513,2406,2793,2935,976,2166,0.82,1.27,1.37,1.25,1.22,0.96,0.73,3990,1107,1959,2356,1895,4848,388,1063,1430,01/04@01/06/06/11@01/06/10
2497,1619,1454,0,1944,1059,1271,680,945,3031,3663,1976,2588,1221,712,1083,0.83,1.31,1.01,0.71,1.2,0.72,0.99,491,1687,509,624,885,591,1656,1225,505,10/01/03@10/03/01/01/01@10/03/01/02@14/01@14/04@14/07/01@14/07/02/02@16/01@16/17/09@18/02/01/01@20/09/04@20/09/07@32/01/05@32/01/07
3130,1994,2080,0,3707,1402,2366,953,1953,2560,3224,2174,2738,2006,895,1595,0.83,0.93,1.18,0.93,1.2,1.28,0.85,1169,1050,1111,1062,2305,1413,1546,1338,940,20/09/07/03
3373,2028,2209,0,3211,1312,2225,873,1912,2580,3417,2100,3150,2220,928,2126,0.81,1.08,0.91,0.93,1.23,1.32,1.1,1099,1317,1292,1243,1899,1352,1452,1733,1421,01/01@01/03/01@01/03/04
4202,2627,2645,0,2627,1152,2930,872,2012,2226,4671,2220,3580,2341,882,1514,0.92,1.52,1.65,0.86,1.09,0.94,0.61,1884,2451,1459,1359,1475,2058,1193,2307,882,14/07/05@14/13/01
3092,2016,1962,0,3035,1240,1892,916,1636,2191,3255,2238,2492,1905,884,1583,0.96,1.26,1.08,0.88,1.04,1.08,0.93,934,1017,1021,948,1795,976,1023,1090,945,01/03/16@10/01/05/01@10/01/05/03/01@10/01/09/03@10/03/01/03@10/03/02/01@16/01@16/03/01@32/01/09@42/01
