@RELATION 'spo0.names'

@ATTRIBUTE t0_green                                numeric
@ATTRIBUTE t0_red                                  numeric
@ATTRIBUTE t0Point5_green_bkg                      numeric
@ATTRIBUTE t0Point5_red                            numeric
@ATTRIBUTE t0Point5_flag                           numeric
@ATTRIBUTE t2_green                                numeric
@ATTRIBUTE t2_red                                  numeric
@ATTRIBUTE t5_green                                numeric
@ATTRIBUTE t5_green_bkg                            numeric
@ATTRIBUTE t5_flag                                 numeric
@ATTRIBUTE t7_green_bkg                            numeric
@ATTRIBUTE t7_red_bkg                              numeric
@ATTRIBUTE t9_green                                numeric
@ATTRIBUTE t9_red_bkg                              numeric
@ATTRIBUTE t11Point5_green                         numeric
@ATTRIBUTE t11Point5_red                           numeric
@ATTRIBUTE gal_ndt80_green_bkg                     numeric
@ATTRIBUTE ndt80_delete_early_green                numeric
@ATTRIBUTE ndt80_delete_early_flag                 numeric
@ATTRIBUTE ndt80_delete_mid_green                  numeric
@ATTRIBUTE t0_correlation                          numeric
@ATTRIBUTE t5_correlation                          numeric
@ATTRIBUTE t7_correlation                          numeric
@ATTRIBUTE t0_regression                           numeric
@ATTRIBUTE t0Point5_regression                     numeric
@ATTRIBUTE t2_regression                           numeric
@ATTRIBUTE t5_regression                           numeric
@ATTRIBUTE t7_regression                           numeric
@ATTRIBUTE t9_regression                           numeric
@ATTRIBUTE t11Point5_regression                    numeric
@ATTRIBUTE ndt80_delete_early_regression           numeric
@ATTRIBUTE ndt80_delete_mid_regression             numeric
@ATTRIBUTE t0_g/r_ratio                            numeric
@ATTRIBUTE t2_g/r_ratio                            numeric
@ATTRIBUTE t5_g/r_ratio                            numeric
@ATTRIBUTE t7_g/r_ratio                            numeric
@ATTRIBUTE t9_g/r_ratio                            numeric
@ATTRIBUTE t11Point5_g/r_ratio                     numeric
@ATTRIBUTE ndt80_delete_early_g/r_ratio            numeric
@ATTRIBUTE ndt80_delete_mid_g/r_ratio              numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
3378,1966,1230,2581,0,1980,1070,2561,1406,0,1716,1024,3107,839,3051,2122,985,1515,0,2308,0.82,0.878,0.919,1.311,1.368,1.675,1.512,1.075,1,1.285,1.395,1.17,1.57,1.65,1.69,1.15,1.13,1.35,2.65,1.57,01/04@01/05@16/19/03@20/01/01/01@20/01/03@20/01/13@20/01/27@20/03/22@20/03/25@20/09/16/01@32/01/01@32/05/01/03@32/07/05@34/01/01/01
6988,6678,1243,5052,0,5230,2817,8349,1499,0,1441,891,5297,1142,6042,1393,1456,2961,0,3521,0.949,0.935,0.952,0.959,1.266,1.859,6.352,9.306,8.54,7.268,4.324,14.208,0.95,1.85,6.09,9.31,8.12,8.05,1.7,4.24,01/01/03/02/02@01/01/03/03/01@01/01/05/01/02@01/01/09/04/01@01/01/09/05@01/01/11@01/02@01/05/06/07@01/05/11/07/01@01/06/06@01/07/01@01/20/05@01/20/17/01@01/20/29@01/20/31@02/11@02/13@02/16/01@02/45@16/13@16/21/07@20/01/15@32/01/01@32/01/03@32/05/01@32/05/03@32/07/03@32/07/09@42/16
2149,1619,1150,1758,0,1750,1385,2244,1434,0,1397,920,1897,1132,1597,1242,1297,1064,0,1442,0.9,0.868,0.928,0.81,1.058,0.654,0.669,0.867,0.831,0.87,0.665,0.514,0.93,0.77,0.79,1,1.07,0.94,0.72,0.74,14/04@20/09/13
2343,1490,1198,1786,0,1967,1393,2560,1430,0,1534,976,2057,1233,1835,1817,1252,1458,0,2171,0.888,0.959,0.939,1.102,1.169,0.881,0.576,0.363,0.377,0.608,0.55,0.28,1.27,1.01,0.62,0.4,0.47,0.66,0.9,0.55,01/06/06/11
2777,1588,1188,2032,0,2046,1392,2090,1466,0,1634,998,3325,898,2346,2660,944,819,0,1479,0.803,0.832,0.961,1.205,0.928,1.098,0.94,0.563,0.48,0.573,0.104,0.5,1.62,1.16,1.08,0.59,0.53,0.67,1.97,0.41,14/07/05@14/13/01
3035,1830,1134,2888,0,1988,1330,2360,1379,0,1613,903,2937,866,2494,2045,1037,1566,0,2221,0.885,0.93,0.966,1.352,0.906,1.126,1.108,0.874,0.979,0.984,1.231,1.128,1.47,1.18,1.11,0.93,1.1,1.06,1.82,1.3,01/04@14/13/01@16/19/03
4634,2912,1142,1836,0,3799,2489,3247,1528,0,1662,971,4203,1176,1932,1152,1065,2759,0,4210,0.873,0.898,0.938,1.272,2.163,1.308,1.759,1.869,1.958,1.582,1.997,2.3,1.4,1.38,2,1.95,1.84,1.74,2.2,1.99,01/05/25@02/01/03@11/02/03/04/01@16/03/01
10303,7272,1245,10047,0,5377,4321,7235,1592,0,1896,1138,9114,963,7504,6182,1167,7577,0,10862,0.924,0.962,0.971,1.192,1.07,1.08,1.165,0.914,1.114,1.123,1.088,0.921,1.34,1.14,1.21,0.94,1.15,1.15,2.17,1.17,11/02/03/04@16/01@16/19/03
2912,2090,1405,3820,0,2352,1122,3251,1603,1,2288,1330,1583,774,3061,1817,1286,3016,0,1925,0.66,0.79,0.938,0.704,0.74,1.957,3.407,1.924,0.189,0.938,3.141,2.376,1.27,2.46,3.3,2.04,1.12,1.71,1.69,3.11,20/01/01/07@32/07
4836,3530,1779,3078,0,3488,2473,3834,1686,0,3202,1617,1902,903,5072,2581,1367,4315,0,2244,0.856,0.923,0.947,1.078,2.758,1.206,1.792,2.739,1.2,1.9,1.643,1.438,1.3,1.27,1.96,2.77,2.04,2.08,1.45,1.74,14/04@16/01@20/01/10@20/03@20/09/05
5385,4003,1264,2629,0,3545,1533,2810,1446,0,1991,966,5790,878,3254,1160,1326,1938,0,3659,0.842,0.822,0.944,1.035,1.669,2.501,3.206,4.674,4.399,3.877,2.819,2.512,1.25,2.46,4.13,4.88,4.67,4.35,4.22,3.13,12/04@12/10@16/03@16/19/03
11813,11706,1315,4809,0,7201,5130,6932,1937,0,1551,995,10344,1499,3159,1972,1124,6601,0,11076,0.758,0.923,0.947,0.678,1.263,1.332,1.255,1.537,1.99,1.567,1.407,1.58,0.93,1.34,1.35,1.57,2.01,1.6,2.3,1.45,99
4102,3148,1528,8415,0,2631,7480,3305,1782,0,1554,1095,3356,1356,2702,4202,1214,1798,0,1849,0.911,0.938,0.965,1.054,0.171,0.177,0.132,0.206,0.313,0.413,0.09,0.072,1.16,0.19,0.15,0.2,0.34,0.44,2.23,0.09,01/01/03/02/01@01/01/03/03/01@01/01/03/05/02@01/01/05/03@01/02/02/09@01/02/07@16/17
2253,1728,1551,3449,0,2251,2340,2594,1518,0,1525,1129,2295,1316,1905,3211,1198,1423,0,1860,0.935,0.939,0.953,0.932,0.404,0.483,0.228,0.181,0.196,0.269,0.341,0.179,0.99,0.54,0.27,0.2,0.25,0.3,0.37,0.33,01/05
3263,2442,1530,2599,0,2974,1874,3742,1576,0,1510,941,2932,1138,2360,1368,1292,1978,0,3158,0.874,0.911,0.965,1.001,1.212,1.507,1.637,1.801,2.119,1.926,0.872,1.137,1.18,1.68,1.77,1.8,2.13,2.01,2.24,0.95,18/02/01/01/01@18/02/05@30/01/05/05/01@34/11/03/07@40/01/03@42/04@42/29@43/01/03/05
3650,2422,1114,5353,0,2544,4279,2299,1512,0,1808,1418,3841,1055,2118,3095,1048,1234,0,2062,0.872,0.886,0.96,1.071,0.518,0.361,0.241,0.257,0.311,0.374,0.267,0.176,1.33,0.37,0.25,0.25,0.34,0.43,1.77,0.28,99
3352,2111,1163,2631,0,2382,2968,2246,1554,0,1660,1297,3604,1051,1950,3122,1068,1146,0,1737,0.832,0.807,0.949,1.166,0.848,0.46,0.261,0.238,0.281,0.347,0.511,0.231,1.38,0.51,0.3,0.25,0.3,0.38,1.7,0.56,10/01/05/01@11/02/03/01/01@11/02/03/04@16/01
2392,1635,1226,1038,0,2194,2061,3463,2107,1,1476,967,2817,1517,1377,988,1044,716,0,992,0.867,0.848,0.784,0.9,0.508,0.472,0.671,0.351,0.45,0.825,0.457,1.044,1,0.67,0.9,0.53,0.67,1,1,0.7,01/03/16@11/04/03@40/01
2936,1921,1058,1977,0,2167,3067,2198,1405,0,1702,1254,4021,1288,2121,5198,1175,886,0,1561,0.774,0.785,0.916,0.912,0.666,0.35,0.24,0.112,0.133,0.202,0.264,0.238,1.27,0.42,0.29,0.13,0.16,0.23,0.71,0.32,10/03/05/01@42/04/05
3916,2543,1340,2425,0,2838,2584,3480,1919,0,1609,1023,4569,1553,1705,1075,1115,2187,0,1208,0.924,0.922,0.933,1.278,0.808,0.709,0.783,1.12,1.739,1.36,0.684,0.57,1.35,0.81,0.79,1.18,1.77,1.51,2.73,0.7,14/04@20/03/01/05@20/09/01
2123,1374,1508,1020,0,2456,2460,3186,2083,1,1427,817,3217,1900,1242,902,1101,700,0,860,0.769,0.823,0.852,0.741,1.332,0.568,0.581,0.591,0.724,0.798,0.658,1.393,0.94,0.65,0.97,0.76,0.91,0.98,1.22,0.76,01/04/04@01/05/25@10/01/09/05@10/03/01/01/01@11/02/03/01/01@11/02/03/04@34/11/03/07
7765,7535,1625,2197,0,10976,2424,11085,2449,0,1832,988,12915,1860,4141,2468,1020,3153,0,3740,0.925,0.916,0.966,0.859,4.553,5.904,5.155,5.654,3.133,1.627,19.282,23.676,0.92,5.87,4.73,5.56,3.15,1.68,0.42,12.77,12/01/01@12/04@16/01@16/03/03
2622,1800,1532,2282,0,2440,1787,3137,1658,0,1639,1058,2630,1100,2223,1834,1174,2037,0,2564,0.923,0.924,0.948,1.102,1.388,0.966,0.923,0.895,0.898,0.798,0.988,0.835,1.14,1.05,1.03,0.94,1.04,0.92,1.47,1.01,11/02/03/04@34/11/03
7875,7702,2967,10465,0,5868,5025,6925,1770,0,5000,2802,3918,1118,8980,2986,1664,7799,0,6199,0.855,0.928,0.941,0.83,0.788,1.069,1.373,1.904,2.065,3.39,2.166,0.874,0.99,1.07,1.5,2.11,2.31,3.72,1.67,2.32,20/01/03/03@20/01/07@20/09/04
6362,5523,1646,4412,0,5145,5686,7100,1724,0,1803,1195,7697,1140,5756,5249,1264,6712,0,14006,0.934,0.932,0.973,1.018,0.609,0.715,1.284,1.309,1.181,0.939,1.402,3.232,1.06,0.76,1.35,1.31,1.25,1,0.55,1.43,01/02@01/07@14/10@16/01@34/01/01/01
4782,3704,2444,6952,0,3899,3314,4415,1664,0,2575,1884,3503,1416,4402,4281,2022,3637,0,3038,0.891,0.924,0.918,1.145,0.941,0.964,1.063,0.912,0.832,0.919,0.984,0.644,1.34,0.96,1.11,1,0.98,1,1.59,1.04,01/04@10/03/01@14/07/03@30/01/05/01/03@32/01@40/01/03@42/01@43/01/03/05
5445,3590,1712,1810,0,4854,2684,4998,2582,0,1611,969,6834,2056,2101,1661,1033,4816,0,7340,0.936,0.752,0.935,1.365,2.285,1.887,1.541,1.206,0.93,0.993,2.434,2.963,1.36,1.91,1.98,1.28,0.99,1.05,0.74,2.38,14/04@14/07/11/01@14/13/04@20/09/13@42/25
16868,14967,1248,10667,0,8094,11626,7010,1981,0,2000,2002,10531,1411,5529,11102,1455,6624,0,9842,0.906,0.932,0.963,1.004,0.639,0.622,0.864,0.415,0.428,0.419,0.775,1.073,1.09,0.61,0.91,0.42,0.48,0.43,0.79,0.87,14/07/11@14/13/01@14/13/04/01@14/13/04/02@16/01@30/01/09/08@32/01/11@34/11/12@34/11/13/07@38/05@40/10/02/03@43/01/03/09@43/03
3683,2636,1835,2958,0,3095,2967,3997,2324,0,1693,959,4613,1812,1638,1013,1045,1140,1,1551,0.896,0.888,0.927,1.06,0.463,0.754,1.286,1.623,2.074,1.337,0.692,1.24,1.12,0.83,1.31,1.76,2,1.43,2.69,0.75,10/03/01/01/11@10/03/04/09@20/09/14@42/04/05
1731,1085,1096,1082,0,1498,932,1960,1352,0,1338,948,1919,1116,1696,1284,1056,1236,0,1530,0.901,0.894,0.917,0.997,1.391,1.032,1.362,1.027,0.915,1.047,0.986,1.062,1.14,1.22,1.37,1.18,0.96,1.04,1.21,0.94,01/05/25@30/01/05/05/01@34/11/03/07@40/01/03@42/04/03@43/01/03/05
2643,1497,1096,1472,0,2433,1481,2775,1734,0,1557,929,2865,1207,2008,1475,1029,1704,0,2098,0.944,0.899,0.948,1.61,1.385,1.28,1.004,0.815,0.85,1.091,1.356,1.057,1.55,1.33,1.13,0.87,0.9,1.16,1.37,1.35,02/45@16/21/05@20/01/15
2321,1354,1204,1877,0,2093,1193,2294,1404,0,1515,845,3332,826,2675,1484,1404,1264,0,3514,0.79,0.862,0.941,1.187,0.852,1.41,1.236,1.552,2.029,1.567,1.438,0.705,1.5,1.46,1.49,1.62,2.17,1.95,4.37,1.63,01/06@01/07/01@14/10
5935,4383,1140,2311,0,5702,2979,4036,1837,0,1540,961,5843,1310,2902,1512,1063,2433,0,3387,0.969,0.958,0.943,1.237,1.917,1.773,1.794,1.869,2.287,2.038,2.911,1.725,1.2,1.92,1.76,2.07,2.33,2.06,2.03,2.81,12/01/01@42/16
4391,2881,1237,4716,0,3658,2206,3618,1489,0,1570,920,7892,1041,5724,3427,1609,2196,1,5276,0.934,0.945,0.947,1.223,1.04,1.52,1.723,2.144,1.916,1.491,0.346,1.926,1.39,1.56,1.79,2.17,2.01,1.67,3.54,0.96,14/04@14/13/04/02@18/01/07@20/01/01/01/01
3886,2714,1177,3506,0,3301,3162,2808,1453,0,1600,1574,6239,1243,3566,17429,1437,1414,0,3063,0.91,0.905,0.94,1.042,0.902,0.804,0.299,0.114,0.155,0.117,1.055,0.463,1.25,0.84,0.33,0.11,0.16,0.15,0.34,1.09,10/03/01@11/04/03/01@11/04/03/03@16/01@16/03/03@16/19@20/01/21@20/09/01
14136,10606,1246,4605,0,9286,6066,8317,1988,0,1801,1109,14927,1405,5627,5054,986,1954,0,2554,0.967,0.969,0.952,1.267,1.489,1.357,1.429,0.792,1.146,0.97,1.244,1.677,1.28,1.48,1.51,0.85,1.2,1.03,1.38,1.35,01/04@01/05/25@02/19@10/01/09/05@10/03/01/03@10/03/02@10/03/03@10/03/04/05@11/02/03/01/07@11/04/01@12/07@14/07/03@16/01@16/17/09@18/01/01@18/02@30/01/05/01@32/01/05@34/01/01/01@34/11/09@40/01@43/01/03/05
1802,1144,1135,1076,0,1620,1199,2141,1426,0,1404,934,1899,1058,1620,1334,1538,817,0,1299,0.836,0.853,0.904,0.981,1.116,0.74,0.777,0.764,0.819,0.81,0.774,0.627,1.13,0.86,1.01,0.77,1.01,0.94,0.99,0.86,01/05@20/01/03@20/01/13@20/03/02/02/01
7254,5040,1366,3365,0,7008,4612,5134,1873,0,1546,925,6813,1273,3300,2283,881,2848,0,3091,0.959,0.963,0.968,1.322,1.474,1.412,1.788,1.869,1.735,1.24,2.407,2.121,1.32,1.45,1.78,1.9,1.73,1.35,1.22,2.44,99
2667,1735,1111,3071,0,1980,2315,2169,1224,0,1605,966,3529,988,2629,3013,1198,1178,0,2067,0.886,0.921,0.938,1.194,0.549,0.468,0.505,0.42,0.583,0.637,0.338,0.237,1.33,0.52,0.56,0.43,0.61,0.68,2.52,0.36,10/01/05/01@10/03/01/03@10/03/02@32/01
1638,987,1144,2060,0,1381,1604,1903,1398,0,1381,950,1704,1111,1319,1330,1395,803,0,1127,0.751,0.865,0.84,0.842,0.42,0.229,0.196,0.16,0.209,0.417,0.081,0.091,1.09,0.36,0.24,0.19,0.35,0.45,1.08,0.1,01/04@10/03/01/01/11@10/03/03@10/03/04/01@10/03/04/05@10/03/05/01@14/07/03@16/01@16/19/03@18/01/01@18/02@30/01/05/01/06@30/01/09/11@42/04/05
2337,1670,1176,1201,0,2003,1081,2777,1464,0,1311,814,2301,1159,2139,1548,1425,4582,0,5095,0.951,0.951,0.955,0.992,2.756,1.623,1.212,1.82,1.294,1.001,1.529,1.824,1.05,1.77,1.28,1.83,1.36,1.22,1.64,3.8,11/04/01@12/01/01@16/01
1750,1054,1292,1292,0,1743,965,1915,1334,0,1624,1114,1676,982,1931,1324,1968,1297,0,1761,0.588,0.86,0.731,0.691,1.35,1.401,1.097,1.023,0.91,0.966,1.284,1.296,1.21,1.67,1.41,1.55,1.3,1.41,1.65,1.6,01/03/04@01/03/10@11/06/02
2847,2066,1100,2393,1,2223,1515,2959,1423,0,1355,852,2299,1094,2026,1298,1364,2197,0,2498,0.878,0.936,0.933,0.983,1.58,1.085,1.566,1.558,1.318,1.381,1.876,1.715,1.09,1.19,1.72,1.68,1.61,1.55,1.39,1.9,11/04/03/01@14/10
4620,3676,1970,7527,0,4373,3565,4733,1521,0,2614,3030,2882,1007,5904,7476,1940,3299,0,2327,0.847,0.912,0.924,0.9,1.087,1.076,0.965,0.631,0.913,0.627,0.725,0.706,1.14,1.1,1.05,0.7,1,0.73,0.74,0.83,01/04@01/07/01
4326,2882,1144,3062,0,3993,3173,3928,1778,0,1473,895,4616,1521,2592,1783,943,2004,0,3101,0.963,0.952,0.948,1.296,0.903,1.039,1.24,1.331,1.507,1.2,0.716,0.833,1.31,1.11,1.24,1.37,1.51,1.31,0.45,0.77,01/05/25@02/19@18/02/01
5015,3407,1174,5552,0,4327,5416,4491,1829,0,1529,933,5259,1563,2013,5603,1176,2106,0,3049,0.975,0.959,0.953,1.339,0.547,0.586,0.691,0.854,0.637,0.187,1.275,2.278,1.33,0.64,0.72,0.89,0.69,0.21,0.43,1.27,32/01/01@32/01/03@32/01/04@32/01/05
7773,5469,2191,7762,0,5238,3200,4467,2295,0,3489,2010,11263,1318,7280,3493,1132,2314,0,4350,0.9,0.913,0.935,1.181,0.791,1.481,1.681,2.183,2.132,2.11,1.447,0.905,1.35,1.62,1.88,2.27,2.44,2.14,2.73,1.57,20/01/01/01@20/09/04@34/01/01/01
2753,1883,1714,2424,0,2352,1846,2852,1454,0,2645,2100,2079,1032,3429,3146,1836,6131,0,4420,0.68,0.877,0.886,0.745,1.523,0.893,1.134,0.913,0.664,0.876,1.773,1.599,1.19,0.98,1.34,1.07,0.95,1.13,1.97,1.96,14/04@14/10@16/01@18/01@18/02/01/01/03@20/01/01/01@20/01/15@20/03/22@20/09/13@20/09/18/09/01@32/07@34/01/01/01@34/01/01/03@42/25
2273,1580,1178,1124,0,2126,1237,2652,1474,0,1455,950,2306,1260,1849,1204,1220,2750,0,4036,0.883,0.92,0.919,1.035,2.452,1.567,1.358,1.549,1.404,1.254,2.327,1.686,1.08,1.67,1.49,1.67,1.59,1.51,1.42,2.43,10/03/01
16368,16588,1516,10414,0,12981,9401,10763,2566,0,2063,1996,23992,1206,20362,13479,1244,6522,0,4293,0.915,0.906,0.94,0.822,1.352,1.308,0.525,0.653,1.275,1.35,0.438,0.15,0.95,1.35,0.57,0.67,1.32,1.51,1.35,0.51,01/04@02/19@10/03/02@14/01@16/01@16/19/03@32/01/05@32/01/07@34/11/03/07@43/01/03/09
6589,6667,1253,3305,0,2089,1579,2468,1463,0,1651,1030,3048,963,2581,2090,1276,1567,0,2434,0.896,0.874,0.93,0.716,0.7,0.903,0.961,0.759,0.857,0.958,1.077,1.241,0.85,0.94,1.11,0.83,0.92,1.02,2.95,1.14,10/03/03@16/01@32/01/03@40/01@42/04/03@43/01/03/05
5102,3187,1358,2953,0,4445,2635,4558,1833,0,1696,925,6181,1281,2647,1490,1084,4293,0,6730,0.961,0.944,0.936,1.489,1.186,1.51,1.483,1.755,1.462,1.648,1.459,1.262,1.49,1.64,1.59,1.8,1.62,1.82,2.4,1.52,14/04@16/01@20/01/10
3291,2051,1213,2466,0,2125,1336,2651,1362,0,1650,962,3436,1074,2814,2029,1115,1454,0,2321,0.883,0.951,0.933,1.197,1.134,1.348,1.291,1.153,1.086,1.139,1.275,1.326,1.34,1.37,1.35,1.19,1.18,1.22,2.81,1.35,01/05/25@11/02/03/04/01
