@RELATION 'derisi0.names'

@ATTRIBUTE g1                                      numeric
@ATTRIBUTE g1_bkg                                  numeric
@ATTRIBUTE r1_bkg                                  numeric
@ATTRIBUTE f1                                      numeric
@ATTRIBUTE g2                                      numeric
@ATTRIBUTE g2_bkg                                  numeric
@ATTRIBUTE r2                                      numeric
@ATTRIBUTE r2_bkg                                  numeric
@ATTRIBUTE f2                                      numeric
@ATTRIBUTE g4                                      numeric
@ATTRIBUTE g4_bkg                                  numeric
@ATTRIBUTE r4                                      numeric
@ATTRIBUTE r4_bkg                                  numeric
@ATTRIBUTE f4                                      numeric
@ATTRIBUTE g5_bkg                                  numeric
@ATTRIBUTE r5_bkg                                  numeric
@ATTRIBUTE f5                                      numeric
@ATTRIBUTE g6_bkg                                  numeric
@ATTRIBUTE r6_bkg                                  numeric
@ATTRIBUTE f6                                      numeric
@ATTRIBUTE g7                                      numeric
@ATTRIBUTE g7_bkg                                  numeric
@ATTRIBUTE r7_bkg                                  numeric
@ATTRIBUTE f7                                      numeric
@ATTRIBUTE g1_ratio                                numeric
@ATTRIBUTE g7_ratio                                numeric
@ATTRIBUTE r3_ratio                                numeric
@ATTRIBUTE g2dashbkg                               numeric
@ATTRIBUTE g4dashbkg                               numeric
@ATTRIBUTE g7dashbkg                               numeric
@ATTRIBUTE r2dashbkg                               numeric
@ATTRIBUTE r4dashbkg                               numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
5503,2402,1162,0,5325,2334,3585,1292,0,3921,1300,2851,789,0,1790,1175,0,2321,1374,0,8410,1024,788,0,1.17,0.76,0.77,2991,2621,7386,2293,2062,14/04@20/01/10@20/03@20/09/04
4870,2341,1149,0,4419,2427,3182,1342,0,4405,1316,4017,928,0,1681,1059,0,2480,1740,0,3558,1219,928,0,0.96,0.53,1.14,1992,3089,2339,1840,3089,20/01/03@20/03
5731,1911,992,0,5479,2338,5056,1307,0,3664,1178,4008,798,0,1513,1269,0,2206,1558,0,3384,856,628,0,0.95,1.15,1.43,3141,2486,2528,3749,3210,01/04@01/06/02/01@20/09
14828,2405,1187,0,10894,2803,9612,1762,0,13043,1760,14943,1474,0,1784,1086,0,2713,1912,0,10170,1405,1042,0,0.94,1.62,1.28,8091,11283,8765,7850,13469,10/03@12/01@14/01@14/04@14/07/09@16/01@30/01/09/03@30/05@32/01/03@34/01/01/01
5848,2309,1076,0,6720,2473,4724,1459,0,4207,1207,3262,740,0,1684,1173,0,2238,1359,0,3710,994,773,0,1.17,1.49,0.94,4247,3000,2716,3265,2522,01/03/16/01@11/04/03/01@16/01@16/03/03
4723,2260,1051,0,5800,2424,5530,1354,0,3678,1218,3144,742,0,1785,1131,0,2286,1477,0,3377,1110,884,0,0.95,1.33,1.23,3376,2460,2267,4176,2402,01/06/02/01@01/20/19
8575,1837,940,0,10311,1996,9175,1032,0,6531,1002,5630,709,0,1563,1318,0,2064,1331,0,6091,841,675,0,1.14,1.14,1.09,8315,5529,5250,8143,4921,10/03/01/01/11@14/07/05@14/10@14/13/01/01@16/01@16/19/03
20419,1899,1030,0,19739,2181,18166,1248,0,14601,1159,12334,819,0,1701,1692,0,2224,1641,0,14731,839,622,0,1,4.63,1.03,17558,13442,13892,16918,11515,10/01/05/01@12/01/01@12/04@16/01@32/01/09
4545,1821,939,0,4009,2105,3067,1223,0,3328,1096,2487,769,0,1396,1413,0,2125,1616,0,2472,791,604,0,0.84,0.62,1,1904,2232,1681,1844,1718,01/03/01@01/04@10/03/03@10/03/04/09@16/01@16/19/05@18/02/01/01/05@20/09/18/09/01@30/01/05/05/01@32/01/03@34/05/01@34/07@34/11/03/03@34/11/03/13@40/01/03/03@42/04/03
5473,1746,932,0,5919,1997,5920,1042,0,3556,934,2224,649,0,1355,1341,0,2001,1274,0,3431,800,696,0,1,1.45,1.12,3922,2622,2631,4878,1575,11/02/03/04@14/07/05@14/13/01
9844,2172,1123,0,13072,2592,15025,1519,0,9121,1280,6219,806,0,1720,1161,0,2224,1398,0,7901,1106,890,0,0.86,2.37,0.81,10480,7841,6795,13506,5413,10/01/05/03@10/01/11@14/04@14/10@16/01@20/01/10@20/01/21@20/09/01@42/10
5118,2386,1177,0,5047,2731,3991,1612,0,5147,1543,4620,1113,0,1515,1112,0,2528,1794,0,4340,1350,964,0,0.82,1.38,1.52,2316,3604,2990,2379,3507,16/03/03@40/01/05@43/01/03/05
3673,2370,1215,0,3750,2686,2607,1532,0,2686,1378,2154,952,0,1569,1094,0,2504,1785,0,1944,1149,800,0,1,0.92,1.22,1064,1308,795,1075,1202,01/05/25@02/01/03@11/02/03/04/01
4502,2134,1004,0,4809,2706,3927,1739,0,2970,1296,2339,925,0,1580,1192,0,2549,1814,0,2428,1010,720,0,0.88,1.7,0.98,2103,1674,1418,2188,1414,10/01/05/03@38/07
3927,2189,1088,0,4661,2578,3168,1389,0,2591,1220,1890,756,0,1812,1215,0,2276,1515,0,2113,987,757,0,1.08,1.11,1.01,2083,1371,1126,1779,1134,99
7139,2670,1278,0,4229,2193,2933,1212,0,5891,1518,4145,1038,0,1894,1144,0,2282,1430,0,3099,1102,744,0,1.16,2.39,0.89,2036,4373,1997,1721,3107,11/04/01@11/04/02
4419,2490,1187,0,3350,2066,2105,1128,0,2569,1197,1827,742,0,1754,1021,0,2136,1277,0,2026,918,638,0,1.27,0.72,0.96,1284,1372,1108,977,1085,02/13
7337,2473,1172,0,4768,2049,3894,1079,0,4576,1137,3479,750,0,1763,1033,0,2110,1225,0,6023,1904,2170,3,0.95,0.84,1.2,2719,3439,4119,2815,2729,11/02/03/04@14/07/11@14/13/01@16/19@32/05/01/01@32/07@34/11/03
10038,2504,1204,0,5681,2386,4270,1306,0,9686,1700,7198,1246,0,1707,959,0,2385,1588,0,5306,1159,770,0,1,4.44,0.86,3295,7986,4147,2964,5952,01/01/09/03@12/10@16/03/03@16/17/09
3478,2038,1073,0,3545,2342,2676,1370,0,2268,1211,1815,880,0,1899,1616,0,2296,1645,0,1874,997,790,0,1.14,1.12,1.23,1203,1057,877,1306,935,01/04@10/01/05/01@10/01/05/03/01@10/01/05/03/03@10/03/02/01@16/01@16/03/01@16/19/03@32/01/09@42/10/03
6708,1920,1003,0,8284,2152,6661,1186,0,5303,1090,4259,718,0,1517,1082,0,2122,1340,0,5220,919,720,0,1.06,1.34,0.94,6132,4213,4301,5475,3541,10/01/03/05@10/01/05/01@10/01/05/03@10/01/09/05@10/03/01/03@16/01@16/03/01@16/17/09@32/01/09
4211,2322,1050,0,5854,2405,5383,1242,0,2792,1139,2431,758,0,1640,1033,0,2197,1290,0,2463,968,676,0,1,1.24,1.28,3449,1653,1495,4141,1673,01/04@01/06@10/03/03@20/09/07/06@30/01/09/11@43/01/03/09
3603,1918,971,0,6936,2229,7111,1144,0,2915,1009,2287,638,0,1467,1266,0,2121,1311,0,2812,861,617,0,0.81,1.02,1.23,4707,1906,1951,5967,1649,20/01/01/01/01@20/01/07@20/01/13@20/03@20/09/04@20/09/16@20/09/18/07@34/01/01/01@34/11/03/13
4316,1966,1001,0,4753,2590,3846,1540,0,2898,1149,2558,806,0,1329,986,0,2204,1528,0,2685,879,681,0,0.9,1.21,1.18,2163,1749,1806,2306,1752,18/02/03@20/09/07@20/09/16/09/03
6043,2485,1183,0,4730,2358,3482,1417,0,5006,1620,4459,1160,0,1709,1057,0,2546,1757,0,3303,1204,782,0,1.09,1.67,0.85,2372,3386,2099,2065,3299,10/01/02@10/01/05@10/03/01/03
3112,1960,1027,0,3469,2480,2520,1489,0,1999,1162,2138,829,0,1410,1102,0,2116,1557,0,1855,919,739,0,0.99,0.31,1.28,989,837,936,1031,1309,01/05
3522,2204,1071,0,4206,2462,3519,1388,0,2018,1176,1502,706,0,1365,917,0,2116,1250,0,1951,865,584,0,0.99,1.99,0.93,1744,842,1086,2131,796,10/03/01@18/02/01
4495,2247,1075,0,5272,2479,4453,1491,0,2898,1140,2184,682,0,1573,968,0,2069,1231,0,2388,850,595,0,1,1.95,1.25,2793,1758,1538,2962,1502,20/01/01/01@20/03/01/01@34/01/01@34/11/03/07
4607,2367,1146,0,3964,2612,2526,1529,0,3618,1543,2229,1026,0,1591,870,0,2510,1739,0,2726,1229,846,0,1.07,2.53,1.1,1352,2075,1497,997,1203,01/03/16/01@10/01/02@10/01/03/05@10/03/01/01/09@10/03/04/03@11/04/01@11/04/02@16/03/01
18496,2480,1304,0,13730,2818,11722,1740,0,23704,3076,19259,2456,0,1579,1008,0,2582,1724,0,17063,1466,932,0,0.86,5.59,1.19,10912,20628,15597,9982,16803,12/01/01@12/04@16/01
2590,1817,928,0,2878,2191,1822,1354,0,1583,1159,1167,824,0,1149,1067,0,2236,1598,0,1256,809,615,0,1.11,1,1.27,687,424,447,468,343,16/01@18/01/07@30/01/05/05/01@42/16@43/01/03/05
8770,2372,1133,0,9176,2424,9100,1400,0,7173,1200,8736,744,0,1667,1176,0,2118,1322,0,5988,882,644,0,0.95,1.19,1.45,6752,5973,5106,7700,7992,01/04@01/05/03@10/03/02@11/02/03/04@14/07/03@14/13@16/01@16/19/03@18/01/01@18/02/01@30/01/05/01/06@30/05/02/20@32/01@40/01/03@40/10/02/01@43/01/03/09
3957,2149,1044,0,4405,2515,3223,1373,0,2661,1137,2615,746,0,1528,1097,0,2162,1424,0,2124,867,648,0,1.14,0.97,1.18,1890,1524,1257,1850,1869,14/10@16/01@32/01/07@42/16
3994,1827,930,0,4674,2168,3694,1151,0,2550,980,1611,630,0,1598,1352,0,2097,1330,0,2406,823,651,0,1.03,1.7,0.92,2506,1570,1583,2543,981,01/01/09/04/01
3343,2340,1191,0,3566,2687,2396,1634,0,2505,1600,2012,1064,0,1391,958,0,2294,1596,0,2164,1307,886,0,1.09,0.9,1.22,879,905,857,762,948,01/04@20/09/16@34/11/03/07@40/01@41/01/01
12723,2439,1203,0,10264,2904,8602,1762,0,12204,1594,7950,1080,0,1570,1023,0,2639,1838,0,9887,1370,934,0,0.92,4.28,0.94,7360,10610,8517,6840,6870,01/05/03@10/03/01@10/03/03@40/01
3945,2245,1045,0,4544,2462,3752,1343,0,2885,1153,2092,707,0,1462,1072,0,2203,1395,0,3836,940,718,0,1.07,0.47,1.14,2082,1732,2896,2409,1385,01/01/09/04@01/01/09/05@01/05@01/20@02/16
2491,1775,850,0,3208,1938,2103,1012,0,1471,931,1030,605,0,1198,1153,0,2001,1267,0,1535,727,527,0,1.41,0.53,1.49,1270,540,808,1091,425,01/03/04@01/07/01@16/01
2927,1757,893,0,3440,2018,2462,999,0,1766,936,1306,609,0,1334,1198,0,1991,1259,0,1637,791,628,0,1.03,0.74,1.16,1422,830,846,1463,697,01/07/01@32/01
5821,2379,1290,0,5531,2908,4012,1839,0,4457,1676,3817,1170,0,1448,1048,0,2679,1972,0,4025,1247,1051,0,1.12,0.44,1.04,2623,2781,2778,2173,2647,01/02@01/03/16/03@01/05/25@10/01@10/03/02@20/01/01/01@20/01/03@20/03/02/03/01
3919,2397,1263,0,3937,2788,2599,1756,0,3233,1562,2299,1108,0,1460,1166,0,2564,1869,0,2469,1266,861,0,1.16,1.43,0.75,1149,1671,1203,843,1191,10/03/01/01/11@11/02/03/01@11/02/03/04
3794,1731,897,0,3742,2011,2576,1131,0,2344,1049,1692,731,0,1473,1438,0,2084,1600,0,1741,774,608,0,1.03,1.49,0.96,1731,1295,967,1445,961,10/01/02@10/01/05/01@10/01/05/03@11/02/03@11/04/01@11/04/03/01/10@12/04@12/07@16/03/03@16/19/03@42/10
4094,2352,1255,0,4841,2739,3664,1646,0,4442,1660,2714,1102,0,1474,1050,0,2622,1856,0,3435,1301,897,0,1.04,2,0.81,2102,2782,2134,2018,1612,01/03/04/03@01/04@16/19/03
3593,1673,832,0,7176,1896,5432,944,0,2039,897,1291,611,0,1300,1237,0,1992,1332,0,2052,800,680,0,1.22,1.57,0.85,5280,1142,1252,4488,680,14/04@20/01/10@20/03@20/09/04
9205,2648,1230,0,4952,2140,3923,1140,0,9938,1407,10520,1098,0,1811,1104,0,2214,1558,0,3950,1098,780,0,0.98,2.41,1.37,2812,8531,2852,2783,9422,01/05@14/07/02/02@42/01
3909,2119,1085,0,4590,2675,3682,1771,0,2785,1334,2219,938,0,1627,1101,0,2516,1866,0,1978,667,641,0,1.1,1.33,0.97,1915,1451,1311,1911,1281,01/04@14/07/03@18/02/01/01/05@30/01/05/01/03@30/05@32/01@34/11/03/13@42/01@42/04/03
4311,2143,1111,0,5092,2666,4375,1711,0,3100,1334,2296,914,0,1511,1142,0,2502,1780,0,2444,1007,770,0,0.96,1.37,0.89,2426,1766,1437,2664,1382,01/07/01
7664,2130,1107,0,7718,2506,6898,1657,0,5866,1332,5337,928,0,1501,1182,0,2532,1846,0,4760,1036,807,0,0.96,1,0.93,5212,4534,3724,5241,4409,14/10@16/01@16/07@20/09/14@34/05@40/01@42/04/03
15730,2661,1232,0,8887,2336,7012,1315,0,12304,1453,13918,1012,0,1822,1022,0,2340,1524,0,7067,1152,762,0,1.03,1.46,0.93,6551,10851,5915,5697,12906,12/01/01@12/04@16/01@42/16
5824,2081,1044,0,7548,2523,5125,1306,0,4433,1247,2160,753,0,1841,1335,0,2271,1532,0,3439,960,688,0,1.12,3.59,0.61,5025,3186,2479,3819,1407,11/04/01@12/01/01@14/10@16/19/03
11965,2526,1156,0,7412,2078,5843,1083,0,7178,1131,6271,703,0,1748,1040,0,2210,1299,0,5584,846,651,0,1.06,1.29,1.3,5334,6047,4738,4760,5568,16/01@34/11/03/07@41/01/01
3373,1940,993,0,4738,2404,2990,1190,0,2360,1105,1836,753,0,1486,1232,0,2262,1468,0,2003,912,672,0,1.25,1.11,0.9,2334,1255,1091,1800,1083,20/09/16/09/03@43/01/03/09
12144,2655,1248,0,6203,2351,4537,1313,0,13938,1730,7877,1302,0,1647,1023,0,2272,1469,0,5708,1154,764,0,1.08,3.98,0.64,3852,12208,4554,3224,6575,01/01/06/06/01@01/01/06/06/02
6845,2592,1252,0,4684,2245,3379,1256,0,6842,1528,5099,1130,0,1727,1000,0,2200,1388,0,4702,1196,841,0,0.95,1.88,0.93,2439,5314,3506,2123,3969,99
3014,2095,1041,0,3616,2692,2388,1606,0,1927,1249,1436,877,0,1384,1047,0,2227,1626,0,1554,999,764,0,1.21,1.1,0.93,924,678,555,782,559,01/07/01
3889,2542,1166,0,2993,2323,1711,1294,0,2549,1466,1824,1026,0,1495,1006,0,2180,1466,0,1790,1112,765,0,1.33,1.48,0.68,670,1083,678,417,798,01/07/01@16/21/17
3517,2093,1055,0,3866,2750,2953,1609,0,2216,1271,1762,847,0,1364,969,0,2284,1698,0,2015,1084,817,0,0.96,1.08,1.18,1116,945,931,1344,915,01/05@14/07/02/01
4028,2523,1158,0,3076,2319,1870,1321,0,2544,1496,1756,1004,0,1611,874,0,2272,1596,0,1767,1125,750,0,1.31,1.18,1.03,757,1048,642,549,752,20/01/01/01/01/01@20/09/18@34/01/01/01
3000,1931,977,0,3751,2422,2310,1257,0,1905,1050,1288,670,0,1493,1139,0,2200,1368,0,1585,908,647,0,1.22,1.16,0.83,1329,855,677,1053,618,99
5202,1871,1033,0,6691,2326,5357,1256,0,3360,1087,2470,705,0,1399,1207,0,2091,1343,0,3348,868,638,0,1.18,1.4,0.88,4365,2273,2480,4101,1765,14/13
2704,1891,936,0,3320,2337,1974,1208,0,1602,1058,1158,645,0,1496,1173,0,2073,1285,0,1323,865,620,0,1.53,0.67,0.85,983,544,458,766,513,01/05/02@16/01
4193,2347,1121,0,3681,2159,2425,1089,0,2179,1160,1542,706,0,1527,949,0,2076,1215,0,1770,921,640,0,1.39,0.87,0.87,1522,1019,849,1336,836,01/05/25@20/01/03/01@20/03@20/09/16@20/09/18/07@34/11/12
2915,1991,995,0,3523,2250,2140,1184,0,1735,1019,1226,663,0,1481,1146,0,2118,1290,0,1447,820,605,0,1.33,0.5,0.87,1273,716,627,956,563,01/05
6362,2539,1156,0,4131,2236,2955,1323,0,5536,1638,4086,1102,0,1731,983,0,2492,1716,0,3458,1288,826,0,1.03,1.5,0.88,1895,3898,2170,1632,2984,01/04/04@11/02/03/04@18/02/01
4839,2361,1071,0,4368,2236,3081,1110,0,2841,1160,2298,709,0,1631,989,0,2126,1260,0,2513,949,661,0,1.09,0.93,1.15,2132,1681,1564,1971,1589,14/07/05@14/10@14/13/01/01@16/01@16/19/03
3309,1875,915,0,4156,2138,3147,1140,0,2094,1025,1649,662,0,1396,1162,0,2095,1282,0,1913,847,647,0,1.06,1,1.02,2018,1069,1066,2007,987,14/04@20/09/07/27@20/09/13@20/09/18@42/25
18078,2477,1273,0,12690,2730,11028,1626,0,28299,3853,24992,3238,0,1705,1020,0,2635,1729,0,15059,1380,848,0,0.83,5.34,1.32,9960,24446,13679,9402,21754,12/01/01@12/04@16/01
5792,2582,1254,0,4577,2577,3257,1551,0,5334,1569,7111,1306,0,1702,1027,0,2565,1600,0,3519,1292,884,0,0.95,0.63,1.32,2000,3765,2227,1706,5805,10/03/01@14/04@20/01/01/01/01@20/09/04@20/09/18/07@34/01/01/01
4867,2537,1264,0,4283,2637,3098,1569,0,5909,1904,4190,1245,0,1692,991,0,2464,1699,0,4669,1222,1032,0,1,0.38,0.97,1646,4005,3447,1529,2945,01/05/02/04@01/05/02/07@01/06/05@01/07@02/01@02/10@16/21/07@20/01/15@42/16
4343,2305,1064,0,5148,2622,5003,1479,0,3450,1192,2787,730,0,1678,992,0,2136,1291,0,3073,936,644,0,0.98,1.96,1.37,2526,2258,2137,3524,2057,01/04@01/05/02/04@01/05/02/07@01/05/25@02/01/03
8518,1887,967,0,12672,2154,12762,1148,0,6799,1021,5341,665,0,1507,1224,0,2060,1325,0,7467,836,602,0,0.85,2.84,1.04,10518,5778,6631,11614,4676,10/03/01@12/04/01@12/07@16/01@16/03/03@43/01/03/09
2816,1889,947,0,3135,2153,2238,1245,0,1824,1091,1146,738,0,1253,976,0,2380,1737,0,1734,874,649,0,1.07,1.15,1.18,982,733,860,993,408,14/07
4470,2371,1205,0,4009,2608,2772,1614,0,4266,1678,2992,1168,0,1560,898,0,2499,1730,0,3118,1234,840,0,1.01,1.7,1.15,1401,2588,1884,1158,1824,01/03/16/01@10/01/05@11/04/01@12/01
6896,1926,979,0,7687,2417,6379,1398,0,4525,1147,4362,755,0,1237,1057,0,2245,1658,0,3904,840,645,0,1.01,0.72,1.1,5270,3378,3064,4981,3607,01/07/01
3625,1819,973,0,3716,2259,2759,1302,0,2642,1183,2054,793,0,1477,1237,0,2249,1576,0,2426,823,673,0,0.95,0.73,1.52,1457,1459,1603,1457,1261,42/19
3247,2201,1007,0,3930,2385,2558,1204,0,2239,1153,1364,702,0,1679,1030,0,2139,1320,0,1894,929,664,0,1.14,0.85,0.79,1545,1086,965,1354,662,20/01/01/01/01@34/01/01/01
2597,1732,902,0,3078,2066,1922,1107,0,1479,935,1026,609,0,1146,1090,0,2201,1407,0,1376,759,579,0,1.42,0.84,1.01,1012,544,617,815,417,20/03
4608,2520,1292,0,4492,2560,3817,1584,0,5628,1760,6518,1328,0,1494,1022,0,2438,1768,0,4257,1312,914,0,0.89,0.98,2.04,1932,3868,2945,2233,5190,01/05@14/07/02/02
3102,1785,898,0,3237,2226,2110,1290,0,4304,1196,3822,859,0,1493,1501,0,2103,1598,0,1558,807,607,0,1.12,0.68,1.1,1011,3108,751,820,2963,99
4406,2180,1041,0,4892,2583,3701,1374,0,3181,1194,2417,742,0,1686,1015,0,2270,1518,0,2392,942,661,0,1.02,1.39,1.1,2309,1987,1450,2327,1675,32/01@42/01
