@RELATION 'derisi0.names'

@ATTRIBUTE r1_bkg                                  numeric
@ATTRIBUTE f1                                      numeric
@ATTRIBUTE r2_bkg                                  numeric
@ATTRIBUTE f2                                      numeric
@ATTRIBUTE g4                                      numeric
@ATTRIBUTE g4_bkg                                  numeric
@ATTRIBUTE r4_bkg                                  numeric
@ATTRIBUTE f4                                      numeric
@ATTRIBUTE f5                                      numeric
@ATTRIBUTE g6_bkg                                  numeric
@ATTRIBUTE f6                                      numeric
@ATTRIBUTE g7                                      numeric
@ATTRIBUTE g7_bkg                                  numeric
@ATTRIBUTE g1_ratio                                numeric
@ATTRIBUTE g4dashbkg                               numeric
@ATTRIBUTE g7dashbkg                               numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
917,0,1088,0,2141,988,638,0,0,2048,0,1796,820,1.08,1153,976,14/04@16/01@20/01/10@20/09/16@20/09/18/09/01@42/04/03
1072,0,1063,0,2267,1108,678,0,0,2104,0,1871,924,1.32,1159,947,10/01/03@16/03/01
1196,0,1648,0,8230,1716,1174,0,0,2285,0,5645,1250,1,6514,4395,01/05/03@02/19@14/07/02@40/01
1034,0,1455,0,2377,1177,805,0,0,2261,0,1565,957,1.12,1200,608,10/01/03@10/01/05/01@10/03/01/01@10/03/03@11/02/03/04@14/07/05@14/10@14/13/01/01@16/01@16/19/03@20/09/13@20/09/18/09/01@30/01/05/01/04@32/01/07@32/01/09@34/11/03/07@42/04/05@43/01/03/09
1217,0,1631,0,4912,1630,1110,0,0,2574,0,3476,1094,0.93,3282,2382,01/05/25@02/01/03@11/02/03/04
1137,0,1191,0,5864,1200,720,0,0,2074,0,5300,923,1.19,4664,4377,10/01/03/05@10/01/05/01@16/03/01
900,0,1084,0,1963,975,610,0,0,1943,0,1720,807,1.11,988,913,01/03@01/04@01/05/02/04@01/05/02/07@02/01/03@16/17/07@20/03/09@30/01/05
1027,0,1153,0,1986,1122,674,0,0,2125,0,1776,890,1.55,864,886,20/01/07@20/01/13@20/09/04@20/09/18/07@34/11/03/13
1093,0,1671,0,6179,1809,1171,0,0,2453,0,4467,1325,0.96,4370,3142,01/03/10@30/01/09/07
843,0,1447,0,2551,1115,782,0,0,2298,0,2132,839,0.98,1436,1293,01/06/10@11/02/03/04/01@16/03/01@42/19
993,0,1398,0,16876,1182,825,0,0,2240,0,18782,861,0.93,15694,17921,12/01/01@12/04@16/01
966,0,1238,0,3309,1095,644,0,0,1855,0,2562,833,1.21,2214,1729,10/03/01/01/09@10/03/03@11/02/03/01@11/02/03/04/01
910,0,1276,0,5161,1057,694,0,0,2085,0,4732,791,0.85,4104,3941,01/01/03/01/02@01/01/03/02/01@01/01/03/02/02@01/01/03/03/02@01/01/03/05/02@01/02@02/10@16/21/07@42/01
889,0,1156,0,2363,1041,699,0,0,2127,0,2066,829,1,1322,1237,01/05/02/04@01/05/02/07@01/20/15@02/01@16/01@16/17/07
831,0,1070,0,2035,935,579,0,0,1904,0,1780,747,0.96,1100,1033,10/01/09/05@14/07/04@42/10/03
815,0,949,0,1967,955,608,0,0,1935,0,1715,751,1.01,1012,964,14/07/07@18/02/01
1062,0,1292,0,5336,1091,694,0,0,2153,0,5052,917,1.15,4245,4135,01/03@01/04@10/01/02@10/01/05/01@10/01/05/03@10/03/01/01/09@10/03/04/03@10/03/04/05@11/02@11/04/01@11/04/03/01@16/03/01@16/03/03@16/19/03
1025,0,1318,0,6091,1099,683,0,0,2161,0,4853,890,1.02,4992,3963,16/01@20/01/10@20/09/07/25@42/09
812,0,912,0,2590,905,601,0,0,1915,0,2499,787,0.96,1685,1712,10/03/01/01/01@11/02/03/01/01@11/02/03/04
1246,0,1830,0,2746,1405,986,0,0,2604,0,2133,1196,1.3,1341,937,01/05/25@10/01/09/05@11/02/03/04@34/11/03/07
1110,0,1173,0,3261,1087,745,0,0,2070,0,2772,775,0.97,2174,1997,01/01/06/05@01/05/13/03@01/07/01@16/21/07
995,0,1402,0,3001,1137,705,0,0,2082,0,2195,1018,1.01,1864,1177,01/04@01/05/25@10/03/01/01/03@11/02/03/04@14/07/03@20/01/03/01
997,0,1268,0,7176,1242,808,0,0,2149,0,5590,953,0.91,5934,4637,01/01/06/06/02@01/05@01/06/05@01/06/06/11@01/20/25@02/25
814,0,1038,0,2200,882,598,0,0,1939,0,2077,808,1.06,1318,1269,01/04/04@01/05/25@02/19@10/01/03@10/01/05/01@10/01/09/05@10/03/01/01/03@10/03/01/01/05@10/03/01/01/09@10/03/01/01/11@10/03/02/01@10/03/03@10/03/04/07@11/02/03/01/01@11/02/03/04@14/07/03@16/01@16/03/01@16/03/03@16/19/03@18/01/01@18/02/01/01@30/01/05/01/03@30/01/05/01/06@34/05/01@34/11/03/07@40/01@42/10/03@43/01/03/05
1033,0,1202,0,5547,1114,668,0,0,2148,0,4449,943,0.89,4433,3506,20/09/18/09/01@32/01@40/01@42/04@43/01/03/05
1126,0,1148,0,1536,1198,769,0,0,2034,0,1330,1008,1.26,338,322,02/11@20/01/01/01@20/01/15@20/03/22@34/01/01/03
1229,0,1282,0,4594,1242,864,0,0,2142,0,2842,1132,1.08,3352,1710,12/10@16/17/09@16/19/03
1091,0,1621,0,3746,1351,905,0,0,2392,0,3748,1064,0.85,2395,2684,11/04/01@16/03/03
1039,0,1737,0,2722,1247,879,0,0,2453,0,2535,1079,0.95,1475,1456,14/04@20/09/07@20/09/13@42/01@42/25
899,0,1252,0,2631,1022,623,0,0,2029,0,2088,767,0.97,1609,1321,01/05@14/07/02/01@14/07/02/02@42/01
1297,0,1157,0,5266,1184,698,0,0,2078,0,3847,951,1.18,4082,2896,01/04@01/05@16/19/03@20/01/01/01@20/01/03@20/01/13@20/01/27@20/03/22@20/03/25@20/09/16/01@32/01/01@32/05/01/03@32/07/05@34/01/01/01
1180,0,1555,0,10212,1339,909,0,0,2366,0,9117,1134,0.77,8873,7983,01/01/03/02/02@01/01/03/03/01@01/01/05/01/02@01/01/09/04/01@01/01/09/05@01/01/11@01/02@01/05/06/07@01/05/11/07/01@01/06/06@01/07/01@01/20/05@01/20/17/01@01/20/29@01/20/31@02/11@02/13@02/16/01@02/45@16/13@16/21/07@20/01/15@32/01/01@32/01/03@32/05/01@32/05/03@32/07/03@32/07/09@42/16
1120,0,1455,0,1968,1233,855,0,0,2193,0,1793,1017,1.11,735,776,14/04@20/09/13
1138,0,1726,0,3173,1238,925,0,0,2390,0,2827,1063,0.89,1935,1764,01/06/06/11
1117,0,1089,0,13909,1198,726,0,0,2039,0,1704,886,1.45,12711,818,14/07/05@14/13/01
1143,0,1108,0,3494,1159,684,0,0,2107,0,2571,892,1.17,2335,1679,01/04@14/13/01@16/19/03
896,0,1088,0,3322,999,658,0,0,1985,0,2819,820,0.87,2323,1999,01/05/25@02/01/03@11/02/03/04/01@16/03/01
1121,0,1332,0,20375,1157,688,0,0,2115,0,17408,940,1.08,19218,16468,11/02/03/04@16/01@16/19/03
1237,0,1531,0,4304,1880,1596,0,0,2598,0,2997,1340,1.13,2424,1657,20/01/01/07@32/07
1220,0,1550,0,7789,1983,1506,0,0,2150,0,4836,1364,0.9,5806,3472,14/04@16/01@20/01/10@20/03@20/09/05
1054,0,1159,0,2252,1192,728,0,0,2055,0,1826,956,1.26,1060,870,12/04@12/10@16/03@16/19/03
883,0,1065,0,3427,953,634,0,0,1965,0,2908,755,0.94,2474,2153,99
1002,0,1519,0,3249,1202,841,0,0,2200,0,3295,909,0.9,2047,2386,01/01/03/02/01@01/01/03/03/01@01/01/03/05/02@01/01/05/03@01/02/02/09@01/02/07@16/17
995,0,1463,0,1908,1143,789,0,0,2162,0,1783,884,1.15,765,899,01/05
1003,0,1499,0,2602,1171,778,0,0,2162,0,2316,860,0.82,1431,1456,18/02/01/01/01@18/02/05@30/01/05/05/01@34/11/03/07@40/01/03@42/04@42/29@43/01/03/05
1012,0,1129,0,1837,1073,642,0,0,2033,0,1531,811,1.05,764,720,99
1083,0,1111,0,2583,1069,657,0,0,1993,0,2044,839,1.16,1514,1205,10/01/05/01@11/02/03/01/01@11/02/03/04@16/01
1024,0,1234,0,2461,1152,681,0,0,2103,0,1920,913,1.23,1309,1007,10/03/05/01@42/04/05
816,0,988,0,2830,924,604,0,0,1999,0,2676,761,1.17,1906,1915,14/04@20/03/01/05@20/09/01
834,0,1016,0,1857,943,603,0,0,1991,0,1801,780,1.09,914,1021,01/04/04@01/05/25@10/01/09/05@10/03/01/01/01@11/02/03/01/01@11/02/03/04@34/11/03/07
950,0,1399,0,24453,1123,717,0,0,2302,0,24493,1241,0.96,23330,23252,12/01/01@12/04@16/01@16/03/03
931,0,1425,0,1994,1154,807,0,0,2220,0,1710,807,1.09,840,903,11/02/03/04@34/11/03
1178,0,1723,0,4140,1590,1119,0,0,2693,0,3533,1259,0.99,2550,2274,20/01/03/03@20/01/07@20/09/04
1009,0,1567,0,4367,1147,822,0,0,2358,0,3100,840,0.96,3220,2260,01/02@01/07@14/10@16/01@34/01/01/01
1189,0,1876,0,10276,1796,1296,0,0,2930,0,7575,1380,0.89,8480,6195,01/04@10/03/01@14/07/03@30/01/05/01/03@32/01@40/01/03@42/01@43/01/03/05
852,0,1057,0,2454,934,597,0,0,1989,0,1959,737,1.03,1520,1222,14/04@14/07/11/01@14/13/04@20/09/13@42/25
994,0,1347,0,5964,1161,856,0,0,2089,0,4458,886,0.85,4803,3572,14/07/11@14/13/01@14/13/04/01@14/13/04/02@16/01@30/01/09/08@32/01/11@34/11/12@34/11/13/07@38/05@40/10/02/03@43/01/03/09@43/03
792,0,924,0,1657,853,569,0,0,1919,0,1590,759,1.13,804,831,10/03/01/01/11@10/03/04/09@20/09/14@42/04/05
864,0,1179,0,2371,1047,741,0,0,2162,0,1924,840,1.15,1324,1084,01/05/25@30/01/05/05/01@34/11/03/07@40/01/03@42/04/03@43/01/03/05
800,0,1142,0,3893,870,578,0,0,1974,0,3388,760,1.23,3023,2628,02/45@16/21/05@20/01/15
1002,0,1374,0,2776,1132,704,0,0,2186,0,2136,876,1.02,1644,1260,01/06@01/07/01@14/10
768,0,1077,0,1736,877,558,0,0,1939,0,1681,749,1.11,859,932,12/01/01@42/16
945,0,1196,0,3408,1118,690,0,0,2077,0,2950,906,0.98,2290,2044,14/04@14/13/04/02@18/01/07@20/01/01/01/01
1012,0,1625,0,4314,1116,695,0,0,2071,0,3023,959,0.93,3198,2064,10/03/01@11/04/03/01@11/04/03/03@16/01@16/03/03@16/19@20/01/21@20/09/01
818,0,996,0,4551,917,602,0,0,2088,0,4548,772,0.9,3634,3776,01/04@01/05/25@02/19@10/01/09/05@10/03/01/03@10/03/02@10/03/03@10/03/04/05@11/02/03/01/07@11/04/01@12/07@14/07/03@16/01@16/17/09@18/01/01@18/02@30/01/05/01@32/01/05@34/01/01/01@34/11/09@40/01@43/01/03/05
1142,0,1823,0,2690,1295,903,0,0,2476,0,2226,1158,0.85,1395,1068,01/05@20/01/03@20/01/13@20/03/02/02/01
773,0,956,0,2049,862,547,0,0,1980,0,1906,752,1.08,1187,1154,99
951,0,1246,0,2345,1052,672,0,0,2121,0,2093,932,1,1293,1161,10/01/05/01@10/03/01/03@10/03/02@32/01
1074,0,1763,0,2512,1310,923,0,0,2450,0,2313,1030,0.88,1202,1283,01/04@10/03/01/01/11@10/03/03@10/03/04/01@10/03/04/05@10/03/05/01@14/07/03@16/01@16/19/03@18/01/01@18/02@30/01/05/01/06@30/01/09/11@42/04/05
1127,0,1850,0,6907,1376,1001,0,0,2351,0,6455,1024,0.88,5531,5431,11/04/01@12/01/01@16/01
1206,0,1282,0,5118,1382,987,0,0,2216,0,3434,1110,1.04,3736,2324,01/03/04@01/03/10@11/06/02
1085,0,1343,0,2395,1321,902,0,0,2249,0,2004,1076,0.94,1074,928,11/04/03/01@14/10
1161,0,1354,0,8518,1574,1335,0,0,2283,0,5144,1266,1.02,6944,3878,01/04@01/07/01
850,0,1102,0,1127,947,569,0,0,1890,0,863,780,1.04,180,83,01/05/25@02/19@18/02/01
909,0,1084,0,2978,974,621,0,0,1948,0,2964,813,1.13,2004,2151,32/01/01@32/01/03@32/01/04@32/01/05
1186,0,1105,0,3724,1157,699,0,0,2032,0,2958,896,1.09,2567,2062,20/01/01/01@20/09/04@34/01/01/01
1258,0,1446,0,18876,2370,2605,0,0,2494,0,11041,1228,1.16,16506,9813,14/04@14/10@16/01@18/01@18/02/01/01/03@20/01/01/01@20/01/15@20/03/22@20/09/13@20/09/18/09/01@32/07@34/01/01/01@34/01/01/03@42/25
1135,0,1822,0,6533,1333,911,0,0,2357,0,6215,978,1.02,5200,5237,10/03/01
1191,0,1569,0,19185,1127,718,0,0,2094,0,14902,930,0.97,18058,13972,01/04@02/19@10/03/02@14/01@16/01@16/19/03@32/01/05@32/01/07@34/11/03/07@43/01/03/09
1133,0,1241,0,4287,1082,669,0,0,2129,0,3877,846,1.12,3205,3031,10/03/03@16/01@32/01/03@40/01@42/04/03@43/01/03/05
891,0,1208,0,5549,971,623,0,0,1832,0,4902,836,1.19,4578,4066,14/04@16/01@20/01/10
1103,0,1366,0,4418,1118,680,0,0,2154,0,4246,876,1.15,3300,3370,01/05/25@11/02/03/04/01
897,0,1054,0,5930,1013,640,0,0,1991,0,4505,807,1.04,4917,3698,20/01/07@20/09/18/07
1077,0,1168,0,2683,1098,682,0,0,2039,0,2199,910,1.3,1585,1289,01/06@10/03/01@10/03/04/01@30/01/09/03@30/01/09/11@40/01@42/01@43/01/03/05
839,0,1050,0,1745,937,622,0,0,1919,0,1521,766,1.08,808,755,10/03/01@10/03/03@10/03/04/09
854,0,1018,0,6859,971,633,0,0,1976,0,6632,836,1.32,5888,5796,02/11@02/13@02/45/15@20/01/01/01@20/01/15@20/03/22@20/09/04@34/01/01/03
975,0,1607,0,6877,1217,853,0,0,2252,0,5327,853,1.11,5660,4474,02/11/05@02/13/03@16/21/05@20/01/15@42/16
999,0,1349,0,3777,1154,692,0,0,2112,0,2790,908,1.19,2623,1882,99
973,0,1312,0,3371,1129,674,0,0,2149,0,2738,899,1.27,2242,1839,99
795,0,969,0,8065,939,602,0,0,1893,0,6221,805,1.17,7126,5416,11/04/01@12/01@12/04/01@16/01@16/13/01@30/05/02/26
1196,0,1932,0,4129,1848,1461,0,0,2748,0,2921,1394,1.04,2281,1527,16/17/09@18/02/03@20/09/07@20/09/16
1205,0,1812,0,4301,1696,1274,0,0,2818,0,3111,1417,1.04,2605,1694,20/01/07@20/09/04
986,0,1318,0,4167,1135,677,0,0,2075,0,3012,871,1.2,3032,2141,14/04@14/10@16/01@20/09/07/25@20/09/13@20/09/18/09/01@42/08@42/09
1033,0,1478,0,11213,1119,698,0,0,2170,0,9056,956,1.08,10094,8100,12/04@12/10@16/19/03
1002,0,1309,0,9434,1154,720,0,0,2175,0,8054,956,1.16,8280,7098,01/01/03/01/01@01/01/03/02/01@01/02
871,0,1141,0,2089,1030,721,0,0,2041,0,1703,880,1.18,1059,823,10/03/04/05@16/01
1114,0,1768,0,2614,1511,1146,0,0,2584,0,2237,1161,1.13,1103,1076,12/10@14/04@16/03/03@16/11@16/19/03
877,0,1160,0,3009,1103,741,0,0,2091,0,2422,834,0.95,1906,1588,01/06@02/13
1165,0,1629,0,5580,1597,1168,0,0,2693,0,4339,1250,0.91,3983,3089,14/07/04
784,0,990,0,2954,847,548,0,0,1924,0,2916,731,1.12,2107,2185,01/04@01/05/02@01/05/25@01/06/05@02/25@10/03/01/01@10/03/01/02@10/03/01/03@10/03/02@11/02/03/04@14/07/03@16/01@16/17/07@16/19/03@18/01/01@18/02/01@18/02/05@18/02/09@30/01/05/01/02@30/01/05/01/03@30/01/05/01/06@30/05/01@32/01/03@32/01/09@34/05@34/11/03/03@34/11/03/07@34/11/03/13@40/01/03@42/01@43/01/03/05@43/01/03/09
802,0,906,0,2618,873,574,0,0,1984,0,2960,745,1.01,1745,2215,01/01/09/04@01/01/09/05@01/01/09/06@01/20/15
784,0,946,0,7790,874,595,0,0,1929,0,7474,771,1.18,6916,6703,01/02@01/03/04
1279,0,1264,0,8512,1334,908,0,0,2183,0,6550,1036,1.04,7178,5514,01/01/05/01/01@01/07/01@01/20/17/03@42/01
911,0,1284,0,27385,1247,853,0,0,2336,0,31866,2790,0.99,26138,29076,12/04/02@16/01@16/19/05@18/02/01/01/01@40/10/02/01
1149,0,1029,0,3142,1059,677,0,0,1952,0,2267,808,1.13,2083,1459,11/02/03/01/07@12/10@16/11@16/19/03
857,0,1350,0,2749,1003,665,0,0,1893,0,2225,828,1.03,1746,1397,11/02/03/01/01@11/02/03/04@16/01
872,0,1170,0,4130,1076,671,0,0,1942,0,3481,842,1.18,3054,2639,14/04@16/01@16/03/03@16/19/05@20/01/10@30/05/02/24
1146,0,1502,0,5026,1558,1092,0,0,2380,0,2984,1202,1.15,3468,1782,18/02/03@20/09/07@20/09/16
891,0,1072,0,3774,995,624,0,0,1863,0,2906,817,0.85,2779,2089,12/04@14/07/11@14/13/01/01@16/01@16/07@18/01/07@18/02/01@32/01
944,0,1152,0,7224,1038,635,0,0,1949,0,5376,897,0.81,6186,4479,01/03@11/02/01@11/02/02@16/01@16/03/01
1210,0,1597,0,11202,1862,1508,0,0,2469,0,6828,1278,1.03,9340,5550,01/06/02/01@16/17
1188,0,1557,0,4725,1619,1158,0,0,2428,0,3068,1162,1,3106,1906,11/02/03/04@32/01/01
1253,0,1770,0,3414,1223,895,0,0,2277,0,2913,953,1.04,2191,1960,14/07/11@14/13/01@16/17@41/01/01@43/01/03/05
1056,0,1230,0,5210,1040,664,0,0,1917,0,4657,834,0.99,4170,3823,11/04/03/01@16/01@20/09/04
1073,0,1119,0,3787,985,688,0,0,1999,0,3923,876,0.93,2802,3047,16/03/03@20/09/18
1069,0,1117,0,6641,1102,700,0,0,2075,0,7232,873,0.96,5539,6359,01/05@01/06@14/07/04
902,0,1212,0,15868,1040,707,0,0,2036,0,14892,794,0.94,14828,14098,12/01/01@12/04@12/07@16/01
854,0,1047,0,2453,978,598,0,0,1993,0,2157,792,1.12,1475,1365,11/04/03/01
1061,0,1478,0,3709,1157,845,0,0,2312,0,3420,958,0.88,2552,2462,20/01/01/01@20/01/01/07@20/03@20/09/18/07@34/01/01@43/01/03/05
1134,0,1662,0,3220,1716,1182,0,0,2762,0,2240,1323,1.07,1504,917,02/45/11@10/03/01/01/11@10/03/02@10/03/04/07@14/10@20/09/14@32/01@34/11/03/07@41/01/01@42/10
826,0,973,0,2551,885,580,0,0,1768,0,2073,740,1.17,1666,1333,01/04@01/05/02/07@01/05/03/01/07@02/19@16/19@16/21/17
1225,0,1768,0,3193,1732,1312,0,0,2566,0,2457,1320,0.85,1461,1137,01/04@10/03/01@14/07/03@34/11/03/07@40/01
1208,0,1816,0,2853,1658,1214,0,0,2580,0,2264,1354,1.06,1195,910,01/01/06/05@01/01/09/03/01@01/02/03/01@01/02/03/03
990,0,1307,0,4250,1097,654,0,0,2037,0,3422,907,1,3153,2515,01/04@10/01/09/05@10/03/01/01/11@10/03/03@11/02/03/04@14/04@16/01@16/19/03@20/01/10@20/09/07/05@20/09/13@34/05/01@42/04/05@42/05@42/08@42/10/03@42/19@42/25
1023,0,1302,0,3591,1145,688,0,0,2027,0,2678,896,1.05,2446,1782,10/01/03/05@10/01/05/01
793,0,956,0,1563,867,557,0,0,1827,0,1444,761,1.14,696,683,11/04/03/01@14/10
819,0,1002,0,2166,876,546,0,0,1936,0,2153,791,1.2,1290,1362,14/07/05@14/07/07@14/13/01@16/01@18/02/01/01
955,0,1314,0,2922,1132,671,0,0,2039,0,2344,935,1.11,1790,1409,01/03/01@01/05/02/01@01/05/03@01/06/02/01@14/07/01@14/07/02/01@14/07/02/02@16/01
777,0,977,0,2429,836,526,0,0,1907,0,2217,756,1.18,1593,1461,01/05/03@02/19
